Iteration, Max. Fehler
1664, 0.672184
1665, 0.671933
1666, 0.671746
1667, 0.671496
1668, 0.671308
1669, 0.671059
1670, 0.67087
1671, 0.670622
1672, 0.670433
1673, 0.670185
1674, 0.669996
1675, 0.669749
1676, 0.66956
1677, 0.669313
1678, 0.669124
1679, 0.668877
1680, 0.668688
1681, 0.668442
1682, 0.668253
1683, 0.668007
1684, 0.667818
1685, 0.667573
1686, 0.667383
1687, 0.667139
1688, 0.666949
1689, 0.666705
1690, 0.666515
1691, 0.666272
1692, 0.666081
1693, 0.665839
1694, 0.665648
1695, 0.665406
1696, 0.665215
1697, 0.664973
1698, 0.664782
1699, 0.664541
1700, 0.66435
1701, 0.66411
1702, 0.663918
1703, 0.663678
1704, 0.663487
1705, 0.663247
1706, 0.663056
1707, 0.662816
1708, 0.662625
1709, 0.662386
1710, 0.662194
1711, 0.661956
1712, 0.661764
1713, 0.661526
1714, 0.661334
1715, 0.661097
1716, 0.660905
1717, 0.660668
1718, 0.660475
1719, 0.660239
1720, 0.660047
1721, 0.659811
1722, 0.659618
1723, 0.659383
1724, 0.65919
1725, 0.658955
1726, 0.658762
1727, 0.658528
1728, 0.658335
1729, 0.658101
1730, 0.657908
1731, 0.657675
1732, 0.657481
1733, 0.657248
1734, 0.657054
1735, 0.656822
1736, 0.656628
1737, 0.656397
1738, 0.656202
1739, 0.655971
1740, 0.655777
1741, 0.655546
1742, 0.655352
1743, 0.655122
1744, 0.654927
1745, 0.654697
1746, 0.654503
1747, 0.654273
1748, 0.654078
1749, 0.65385
1750, 0.653655
1751, 0.653427
1752, 0.653231
1753, 0.653004
1754, 0.652808
1755, 0.652581
1756, 0.652385
1757, 0.652159
1758, 0.651963
1759, 0.651737
1760, 0.651541
1761, 0.651315
1762, 0.651119
1763, 0.650894
1764, 0.650698
1765, 0.650473
1766, 0.650276
1767, 0.650052
1768, 0.649856
1769, 0.649632
1770, 0.649435
1771, 0.649212
1772, 0.649015
1773, 0.648792
1774, 0.648595
1775, 0.648373
1776, 0.648176
1777, 0.647954
1778, 0.647757
1779, 0.647535
1780, 0.647338
1781, 0.647117
1782, 0.646919
1783, 0.646699
1784, 0.646501
1785, 0.646281
1786, 0.646083
1787, 0.645863
1788, 0.645666
1789, 0.645446
1790, 0.645249
1791, 0.64503
1792, 0.644832
1793, 0.644613
1794, 0.644415
1795, 0.644197
1796, 0.643999
1797, 0.643781
1798, 0.643583
1799, 0.643366
1800, 0.643168
1801, 0.642951
1802, 0.642752
1803, 0.642536
1804, 0.642337
1805, 0.642121
1806, 0.641923
1807, 0.641707
1808, 0.641509
1809, 0.641293
1810, 0.641095
1811, 0.64088
1812, 0.640681
1813, 0.640467
1814, 0.640268
1815, 0.640054
1816, 0.639855
1817, 0.639641
1818, 0.639442
1819, 0.639229
1820, 0.63903
1821, 0.638817
1822, 0.638618
1823, 0.638405
1824, 0.638206
1825, 0.637994
1826, 0.637794
1827, 0.637583
1828, 0.637383
1829, 0.637172
1830, 0.636973
1831, 0.636762
1832, 0.636562
1833, 0.636352
1834, 0.636152
1835, 0.635942
1836, 0.635742
1837, 0.635533
1838, 0.635333
1839, 0.635124
1840, 0.634924
1841, 0.634715
1842, 0.634515
1843, 0.634307
1844, 0.634106
1845, 0.633898
1846, 0.633698
1847, 0.633491
1848, 0.63329
1849, 0.633083
1850, 0.632882
1851, 0.632676
1852, 0.632475
1853, 0.632269
1854, 0.632068
1855, 0.631862
1856, 0.631662
1857, 0.631456
1858, 0.631255
1859, 0.63105
1860, 0.630849
1861, 0.630644
1862, 0.630443
1863, 0.630239
1864, 0.630038
1865, 0.629834
1866, 0.629633
1867, 0.629429
1868, 0.629228
1869, 0.629025
1870, 0.628824
1871, 0.628621
1872, 0.628419
1873, 0.628217
1874, 0.628016
1875, 0.627814
1876, 0.627613
1877, 0.62741
1878, 0.627212
1879, 0.627007
1880, 0.626811
1881, 0.626605
1882, 0.626411
1883, 0.626203
1884, 0.626011
1885, 0.625801
1886, 0.625611
1887, 0.625399
1888, 0.625212
1889, 0.624998
1890, 0.624812
1891, 0.624597
1892, 0.624414
1893, 0.624196
1894, 0.624015
1895, 0.623795
1896, 0.623617
1897, 0.623395
1898, 0.623219
1899, 0.622996
1900, 0.622821
1901, 0.622596
1902, 0.622424
1903, 0.622197
1904, 0.622027
1905, 0.621799
1906, 0.62163
1907, 0.621402
1908, 0.621233
1909, 0.621006
1910, 0.620837
1911, 0.620609
1912, 0.620441
1913, 0.620214
1914, 0.620046
1915, 0.619818
1916, 0.61965
1917, 0.619423
1918, 0.619255
1919, 0.619028
1920, 0.618861
1921, 0.618633
1922, 0.618466
1923, 0.618239
1924, 0.618072
1925, 0.617845
1926, 0.617678
1927, 0.617451
1928, 0.617285
1929, 0.617057
1930, 0.616892
1931, 0.616664
1932, 0.616499
1933, 0.616271
1934, 0.616106
1935, 0.615878
1936, 0.615714
1937, 0.615486
1938, 0.615322
1939, 0.615094
1940, 0.61493
1941, 0.614702
1942, 0.614538
1943, 0.614311
1944, 0.614147
1945, 0.61392
1946, 0.613756
1947, 0.613529
1948, 0.613366
1949, 0.613138
1950, 0.612975
1951, 0.612748
1952, 0.612585
1953, 0.612358
1954, 0.612196
1955, 0.611968
1956, 0.611806
1957, 0.611579
1958, 0.611417
1959, 0.61119
1960, 0.611028
1961, 0.610801
1962, 0.61064
1963, 0.610412
1964, 0.610251
1965, 0.610024
1966, 0.609863
1967, 0.609636
1968, 0.609476
1969, 0.609248
1970, 0.609088
1971, 0.608861
1972, 0.608701
1973, 0.608474
1974, 0.608314
1975, 0.608087
1976, 0.607928
1977, 0.607701
1978, 0.607541
1979, 0.607314
1980, 0.607155
1981, 0.606928
1982, 0.60677
1983, 0.606543
1984, 0.606384
1985, 0.606157
1986, 0.605999
1987, 0.605772
1988, 0.605614
1989, 0.605387
1990, 0.60523
1991, 0.605003
1992, 0.604846
1993, 0.604619
1994, 0.604462
1995, 0.604235
1996, 0.604078
1997, 0.603851
1998, 0.603694
1999, 0.603468
2000, 0.603311
2001, 0.603085
2002, 0.602928
2003, 0.602702
2004, 0.602546
2005, 0.602319
2006, 0.602164
2007, 0.601937
2008, 0.601782
2009, 0.601555
2010, 0.6014
2011, 0.601173
2012, 0.601018
2013, 0.600792
2014, 0.600637
2015, 0.600411
2016, 0.600256
2017, 0.60003
2018, 0.599876
2019, 0.599649
2020, 0.599495
2021, 0.599269
2022, 0.599115
2023, 0.598889
2024, 0.598736
2025, 0.598509
2026, 0.598356
2027, 0.59813
2028, 0.597977
2029, 0.597751
2030, 0.597598
2031, 0.597372
2032, 0.597219
2033, 0.596993
2034, 0.596841
2035, 0.596615
2036, 0.596463
2037, 0.596237
2038, 0.596085
2039, 0.595859
2040, 0.595707
2041, 0.595482
2042, 0.59533
2043, 0.595104
2044, 0.594953
2045, 0.594727
2046, 0.594576
2047, 0.594351
2048, 0.5942
2049, 0.593974
2050, 0.593824
2051, 0.593598
2052, 0.593448
2053, 0.593222
2054, 0.593072
2055, 0.592847
2056, 0.592697
2057, 0.592472
2058, 0.592322
2059, 0.592097
2060, 0.591947
2061, 0.591722
2062, 0.591573
2063, 0.591347
2064, 0.591198
2065, 0.590973
2066, 0.590824
2067, 0.590599
2068, 0.590451
2069, 0.590226
2070, 0.590077
2071, 0.589852
2072, 0.589704
2073, 0.589479
2074, 0.589331
2075, 0.589106
2076, 0.588959
2077, 0.588734
2078, 0.588586
2079, 0.588361
2080, 0.588214
2081, 0.587989
2082, 0.587842
2083, 0.587618
2084, 0.587471
2085, 0.587246
2086, 0.5871
2087, 0.586875
2088, 0.586729
2089, 0.586504
2090, 0.586358
2091, 0.586133
2092, 0.585987
2093, 0.585763
2094, 0.585617
2095, 0.585393
2096, 0.585247
2097, 0.585023
2098, 0.584878
2099, 0.584653
2100, 0.584508
2101, 0.584284
2102, 0.584139
2103, 0.583915
2104, 0.58377
2105, 0.583546
2106, 0.583402
2107, 0.583178
2108, 0.583034
2109, 0.582809
2110, 0.582665
2111, 0.582442
2112, 0.582298
2113, 0.582074
2114, 0.58193
2115, 0.581706
2116, 0.581563
2117, 0.581339
2118, 0.581196
2119, 0.580972
2120, 0.580829
2121, 0.580606
2122, 0.580463
2123, 0.580239
2124, 0.580097
2125, 0.579873
2126, 0.579731
2127, 0.579507
2128, 0.579365
2129, 0.579142
2130, 0.579
2131, 0.578776
2132, 0.578635
2133, 0.578411
2134, 0.57827
2135, 0.578046
2136, 0.577905
2137, 0.577682
2138, 0.577541
2139, 0.577318
2140, 0.577177
2141, 0.576954
2142, 0.576813
2143, 0.57659
2144, 0.576449
2145, 0.576226
2146, 0.576086
2147, 0.575863
2148, 0.575723
2149, 0.5755
2150, 0.57536
2151, 0.575138
2152, 0.574998
2153, 0.574775
2154, 0.574635
2155, 0.574413
2156, 0.574273
2157, 0.574051
2158, 0.573912
2159, 0.573689
2160, 0.57355
2161, 0.573328
2162, 0.573189
2163, 0.572967
2164, 0.572828
2165, 0.572606
2166, 0.572467
2167, 0.572245
2168, 0.572107
2169, 0.571885
2170, 0.571747
2171, 0.571525
2172, 0.571387
2173, 0.571165
2174, 0.571027
2175, 0.570805
2176, 0.570668
2177, 0.570446
2178, 0.570309
2179, 0.570087
2180, 0.56995
2181, 0.569728
2182, 0.569591
2183, 0.56937
2184, 0.569233
2185, 0.569011
2186, 0.568875
2187, 0.568653
2188, 0.568517
2189, 0.568295
2190, 0.568159
2191, 0.567938
2192, 0.567802
2193, 0.567581
2194, 0.567445
2195, 0.567224
2196, 0.567088
2197, 0.566867
2198, 0.566731
2199, 0.56651
2200, 0.566375
2201, 0.566154
2202, 0.566019
2203, 0.565798
2204, 0.565663
2205, 0.565442
2206, 0.565307
2207, 0.565087
2208, 0.564952
2209, 0.564732
2210, 0.564597
2211, 0.564377
2212, 0.564242
2213, 0.564022
2214, 0.563888
2215, 0.563667
2216, 0.563533
2217, 0.563313
2218, 0.563179
2219, 0.562959
2220, 0.562826
2221, 0.562606
2222, 0.562472
2223, 0.562252
2224, 0.562119
2225, 0.561899
2226, 0.561766
2227, 0.561546
2228, 0.561413
2229, 0.561193
2230, 0.56106
2231, 0.560841
2232, 0.560708
2233, 0.560488
2234, 0.560356
2235, 0.560137
2236, 0.560004
2237, 0.559785
2238, 0.559653
2239, 0.559433
2240, 0.559301
2241, 0.559082
2242, 0.55895
2243, 0.558731
2244, 0.558599
2245, 0.55838
2246, 0.558249
2247, 0.55803
2248, 0.557899
2249, 0.55768
2250, 0.557549
2251, 0.55733
2252, 0.557199
2253, 0.55698
2254, 0.556849
2255, 0.556632
2256, 0.5565
2257, 0.556285
2258, 0.556151
2259, 0.555938
2260, 0.555802
2261, 0.555591
2262, 0.555453
2263, 0.555244
2264, 0.555105
2265, 0.554897
2266, 0.554757
2267, 0.554551
2268, 0.554409
2269, 0.554205
2270, 0.554062
2271, 0.553859
2272, 0.553714
2273, 0.553513
2274, 0.553367
2275, 0.553168
2276, 0.55302
2277, 0.552823
2278, 0.552674
2279, 0.552478
2280, 0.552327
2281, 0.552134
2282, 0.551981
2283, 0.551789
2284, 0.551635
2285, 0.551445
2286, 0.55129
2287, 0.551101
2288, 0.550944
2289, 0.550757
2290, 0.550599
2291, 0.550414
2292, 0.550254
2293, 0.550071
2294, 0.54991
2295, 0.549728
2296, 0.549565
2297, 0.549385
2298, 0.549221
2299, 0.549043
2300, 0.548877
2301, 0.5487
2302, 0.548533
2303, 0.548359
2304, 0.54819
2305, 0.548017
2306, 0.547847
2307, 0.547675
2308, 0.547504
2309, 0.547334
2310, 0.547161
2311, 0.546993
2312, 0.546818
2313, 0.546652
2314, 0.546476
2315, 0.546312
2316, 0.546134
2317, 0.545971
2318, 0.545792
2319, 0.545631
2320, 0.545451
2321, 0.545291
2322, 0.54511
2323, 0.544952
2324, 0.544769
2325, 0.544612
2326, 0.544428
2327, 0.544273
2328, 0.544087
2329, 0.543934
2330, 0.543747
2331, 0.543596
2332, 0.543407
2333, 0.543257
2334, 0.543067
2335, 0.542919
2336, 0.542727
2337, 0.542581
2338, 0.542388
2339, 0.542243
2340, 0.542049
2341, 0.541906
2342, 0.54171
2343, 0.541568
2344, 0.541371
2345, 0.541231
2346, 0.541033
2347, 0.540895
2348, 0.540694
2349, 0.540558
2350, 0.540356
2351, 0.540222
2352, 0.540019
2353, 0.539886
2354, 0.539681
2355, 0.53955
2356, 0.539344
2357, 0.539214
2358, 0.539007
2359, 0.538879
2360, 0.53867
2361, 0.538544
2362, 0.538334
2363, 0.538209
2364, 0.537997
2365, 0.537874
2366, 0.537661
2367, 0.537539
2368, 0.537325
2369, 0.537205
2370, 0.53699
2371, 0.536871
2372, 0.536654
2373, 0.536537
2374, 0.536319
2375, 0.536204
2376, 0.535984
2377, 0.535871
2378, 0.53565
2379, 0.535537
2380, 0.535315
2381, 0.535205
2382, 0.534981
2383, 0.534872
2384, 0.534647
2385, 0.53454
2386, 0.534313
2387, 0.534207
2388, 0.53398
2389, 0.533875
2390, 0.533649
2391, 0.533544
2392, 0.533317
2393, 0.533212
2394, 0.532986
2395, 0.532881
2396, 0.532654
2397, 0.53255
2398, 0.532324
2399, 0.532219
2400, 0.531993
2401, 0.531889
2402, 0.531662
2403, 0.531558
2404, 0.531332
2405, 0.531228
2406, 0.531002
2407, 0.530898
2408, 0.530672
2409, 0.530569
2410, 0.530343
2411, 0.530239
2412, 0.530014
2413, 0.52991
2414, 0.529685
2415, 0.529581
2416, 0.529356
2417, 0.529252
2418, 0.529027
2419, 0.528924
2420, 0.528699
2421, 0.528595
2422, 0.52837
2423, 0.528267
2424, 0.528042
2425, 0.527939
2426, 0.527715
2427, 0.527612
2428, 0.527387
2429, 0.527284
2430, 0.52706
2431, 0.526957
2432, 0.526733
2433, 0.52663
2434, 0.526406
2435, 0.526303
2436, 0.526079
2437, 0.525977
2438, 0.525753
2439, 0.525651
2440, 0.525427
2441, 0.525324
2442, 0.525101
2443, 0.524999
2444, 0.524775
2445, 0.524673
2446, 0.52445
2447, 0.524348
2448, 0.524125
2449, 0.524022
2450, 0.523799
2451, 0.523697
2452, 0.523475
2453, 0.523373
2454, 0.52315
2455, 0.523048
2456, 0.522826
2457, 0.522724
2458, 0.522502
2459, 0.5224
2460, 0.522178
2461, 0.522076
2462, 0.521854
2463, 0.521752
2464, 0.52153
2465, 0.521429
2466, 0.521207
2467, 0.521106
2468, 0.520884
2469, 0.520783
2470, 0.520561
2471, 0.52046
2472, 0.520239
2473, 0.520138
2474, 0.519916
2475, 0.519815
2476, 0.519594
2477, 0.519493
2478, 0.519272
2479, 0.519171
2480, 0.51895
2481, 0.51885
2482, 0.518629
2483, 0.518528
2484, 0.518308
2485, 0.518207
2486, 0.517987
2487, 0.517886
2488, 0.517666
2489, 0.517565
2490, 0.517345
2491, 0.517245
2492, 0.517025
2493, 0.516924
2494, 0.516704
2495, 0.516604
2496, 0.516384
2497, 0.516284
2498, 0.516065
2499, 0.515965
2500, 0.515745
2501, 0.515645
2502, 0.515426
2503, 0.515326
2504, 0.515107
2505, 0.515007
2506, 0.514788
2507, 0.514688
2508, 0.514469
2509, 0.51437
2510, 0.514151
2511, 0.514051
2512, 0.513832
2513, 0.513733
2514, 0.513514
2515, 0.513415
2516, 0.513197
2517, 0.513097
2518, 0.512879
2519, 0.51278
2520, 0.512562
2521, 0.512463
2522, 0.512244
2523, 0.512145
2524, 0.511927
2525, 0.511829
2526, 0.511611
2527, 0.511512
2528, 0.511294
2529, 0.511195
2530, 0.510978
2531, 0.510879
2532, 0.510662
2533, 0.510563
2534, 0.510346
2535, 0.510247
2536, 0.51003
2537, 0.509932
2538, 0.509715
2539, 0.509616
2540, 0.5094
2541, 0.509301
2542, 0.509085
2543, 0.508986
2544, 0.50877
2545, 0.508672
2546, 0.508455
2547, 0.508357
2548, 0.508141
2549, 0.508043
2550, 0.507827
2551, 0.507729
2552, 0.507513
2553, 0.507415
2554, 0.507199
2555, 0.507101
2556, 0.506885
2557, 0.506788
2558, 0.506572
2559, 0.506474
2560, 0.506259
2561, 0.506161
2562, 0.505946
2563, 0.505849
2564, 0.505633
2565, 0.505536
2566, 0.505321
2567, 0.505224
2568, 0.505009
2569, 0.504911
2570, 0.504697
2571, 0.504599
2572, 0.504385
2573, 0.504288
2574, 0.504073
2575, 0.503976
2576, 0.503762
2577, 0.503665
2578, 0.50345
2579, 0.503354
2580, 0.503139
2581, 0.503043
2582, 0.502829
2583, 0.502732
2584, 0.502518
2585, 0.502421
2586, 0.502208
2587, 0.502111
2588, 0.501898
2589, 0.501801
2590, 0.501588
2591, 0.501491
2592, 0.501278
2593, 0.501182
2594, 0.500968
2595, 0.500872
2596, 0.500659
2597, 0.500563
2598, 0.50035
2599, 0.500254
2600, 0.500041
2601, 0.499945
2602, 0.499732
2603, 0.499636
2604, 0.499424
2605, 0.499328
2606, 0.499116
2607, 0.49902
2608, 0.498807
2609, 0.498712
2610, 0.4985
2611, 0.498404
2612, 0.498192
2613, 0.498096
2614, 0.497884
2615, 0.497789
2616, 0.497577
2617, 0.497482
2618, 0.49727
2619, 0.497175
2620, 0.496963
2621, 0.496868
2622, 0.496657
2623, 0.496561
2624, 0.49635
2625, 0.496255
2626, 0.496044
2627, 0.495949
2628, 0.495738
2629, 0.495643
2630, 0.495432
2631, 0.495337
2632, 0.495127
2633, 0.495032
2634, 0.494821
2635, 0.494726
2636, 0.494516
2637, 0.494421
2638, 0.494211
2639, 0.494116
2640, 0.493906
2641, 0.493812
2642, 0.493602
2643, 0.493507
2644, 0.493297
2645, 0.493203
2646, 0.492993
2647, 0.492899
2648, 0.492689
2649, 0.492595
2650, 0.492385
2651, 0.492291
2652, 0.492082
2653, 0.491988
2654, 0.491778
2655, 0.491684
2656, 0.491475
2657, 0.491381
2658, 0.491172
2659, 0.491078
2660, 0.49087
2661, 0.490776
2662, 0.490567
2663, 0.490473
2664, 0.490265
2665, 0.490171
2666, 0.489962
2667, 0.489869
2668, 0.489661
2669, 0.489567
2670, 0.489359
2671, 0.489265
2672, 0.489057
2673, 0.488964
2674, 0.488756
2675, 0.488662
2676, 0.488455
2677, 0.488361
2678, 0.488154
2679, 0.48806
2680, 0.487853
2681, 0.48776
2682, 0.487553
2683, 0.487459
2684, 0.487252
2685, 0.487159
2686, 0.486952
2687, 0.486859
2688, 0.486652
2689, 0.486559
2690, 0.486353
2691, 0.486259
2692, 0.486054
2693, 0.48596
2694, 0.485756
2695, 0.485661
2696, 0.485458
2697, 0.485362
2698, 0.485161
2699, 0.485063
2700, 0.484863
2701, 0.484764
2702, 0.484566
2703, 0.484466
2704, 0.484269
2705, 0.484167
2706, 0.483972
2707, 0.483869
2708, 0.483675
2709, 0.483571
2710, 0.483379
2711, 0.483274
2712, 0.483082
2713, 0.482976
2714, 0.482786
2715, 0.482679
2716, 0.48249
2717, 0.482382
2718, 0.482194
2719, 0.482085
2720, 0.481899
2721, 0.481788
2722, 0.481604
2723, 0.481492
2724, 0.481308
2725, 0.481196
2726, 0.481013
2727, 0.480899
2728, 0.480719
2729, 0.480604
2730, 0.480424
2731, 0.480308
2732, 0.48013
2733, 0.480012
2734, 0.479836
2735, 0.479717
2736, 0.479542
2737, 0.479422
2738, 0.479248
2739, 0.479127
2740, 0.478954
2741, 0.478832
2742, 0.478661
2743, 0.478538
2744, 0.478368
2745, 0.478243
2746, 0.478075
2747, 0.477949
2748, 0.477782
2749, 0.477655
2750, 0.477489
2751, 0.477362
2752, 0.477197
2753, 0.477068
2754, 0.476904
2755, 0.476775
2756, 0.476612
2757, 0.476482
2758, 0.47632
2759, 0.476189
2760, 0.476029
2761, 0.475896
2762, 0.475737
2763, 0.475603
2764, 0.475446
2765, 0.475311
2766, 0.475155
2767, 0.475019
2768, 0.474864
2769, 0.474727
2770, 0.474573
2771, 0.474435
2772, 0.474283
2773, 0.474143
2774, 0.473992
2775, 0.473852
2776, 0.473702
2777, 0.473561
2778, 0.473412
2779, 0.47327
2780, 0.473123
2781, 0.472979
2782, 0.472833
2783, 0.472688
2784, 0.472544
2785, 0.472398
2786, 0.472254
2787, 0.472107
2788, 0.471965
2789, 0.471817
2790, 0.471677
2791, 0.471527
2792, 0.471388
2793, 0.471238
2794, 0.4711
2795, 0.470948
2796, 0.470811
2797, 0.470659
2798, 0.470523
2799, 0.47037
2800, 0.470235
2801, 0.470081
2802, 0.469948
2803, 0.469792
2804, 0.46966
2805, 0.469504
2806, 0.469373
2807, 0.469215
2808, 0.469086
2809, 0.468927
2810, 0.468799
2811, 0.468639
2812, 0.468512
2813, 0.468351
2814, 0.468226
2815, 0.468064
2816, 0.467939
2817, 0.467776
2818, 0.467653
2819, 0.467489
2820, 0.467367
2821, 0.467202
2822, 0.467081
2823, 0.466915
2824, 0.466796
2825, 0.466629
2826, 0.46651
2827, 0.466342
2828, 0.466225
2829, 0.466056
2830, 0.46594
2831, 0.46577
2832, 0.465655
2833, 0.465484
2834, 0.46537
2835, 0.465198
2836, 0.465086
2837, 0.464913
2838, 0.464802
2839, 0.464627
2840, 0.464518
2841, 0.464342
2842, 0.464234
2843, 0.464057
2844, 0.46395
2845, 0.463773
2846, 0.463666
2847, 0.463488
2848, 0.463383
2849, 0.463204
2850, 0.4631
2851, 0.462919
2852, 0.462817
2853, 0.462635
2854, 0.462534
2855, 0.462352
2856, 0.462251
2857, 0.462068
2858, 0.461969
2859, 0.461784
2860, 0.461687
2861, 0.461501
2862, 0.461404
2863, 0.461218
2864, 0.461123
2865, 0.460935
2866, 0.460841
2867, 0.460653
2868, 0.460559
2869, 0.46037
2870, 0.460278
2871, 0.460088
2872, 0.459997
2873, 0.459806
2874, 0.459716
2875, 0.459524
2876, 0.459435
2877, 0.459242
2878, 0.459154
2879, 0.45896
2880, 0.458874
2881, 0.458679
2882, 0.458594
2883, 0.458398
2884, 0.458314
2885, 0.458117
2886, 0.458034
2887, 0.457836
2888, 0.457754
2889, 0.457555
2890, 0.457474
2891, 0.457274
2892, 0.457195
2893, 0.456994
2894, 0.456916
2895, 0.456715
2896, 0.456637
2897, 0.456436
2898, 0.456358
2899, 0.456158
2900, 0.45608
2901, 0.455879
2902, 0.455801
2903, 0.455601
2904, 0.455523
2905, 0.455323
2906, 0.455245
2907, 0.455045
2908, 0.454967
2909, 0.454767
2910, 0.454689
2911, 0.454489
2912, 0.454412
2913, 0.454212
2914, 0.454134
2915, 0.453935
2916, 0.453857
2917, 0.453658
2918, 0.45358
2919, 0.453381
2920, 0.453303
2921, 0.453104
2922, 0.453027
2923, 0.452828
2924, 0.45275
2925, 0.452552
2926, 0.452474
2927, 0.452275
2928, 0.452198
2929, 0.451999
2930, 0.451922
2931, 0.451724
2932, 0.451646
2933, 0.451448
2934, 0.451371
2935, 0.451173
2936, 0.451095
2937, 0.450897
2938, 0.45082
2939, 0.450622
2940, 0.450545
2941, 0.450348
2942, 0.45027
2943, 0.450073
2944, 0.449995
2945, 0.449798
2946, 0.449721
2947, 0.449524
2948, 0.449447
2949, 0.44925
2950, 0.449173
2951, 0.448976
2952, 0.448899
2953, 0.448702
2954, 0.448625
2955, 0.448428
2956, 0.448351
2957, 0.448155
2958, 0.448078
2959, 0.447882
2960, 0.447805
2961, 0.447609
2962, 0.447531
2963, 0.447336
2964, 0.447259
2965, 0.447063
2966, 0.446986
2967, 0.44679
2968, 0.446713
2969, 0.446518
2970, 0.446441
2971, 0.446246
2972, 0.446169
2973, 0.445974
2974, 0.445897
2975, 0.445702
2976, 0.445625
2977, 0.44543
2978, 0.445353
2979, 0.445159
2980, 0.445082
2981, 0.444887
2982, 0.444811
2983, 0.444616
2984, 0.444539
2985, 0.444345
2986, 0.444268
2987, 0.444074
2988, 0.443998
2989, 0.443804
2990, 0.443727
2991, 0.443533
2992, 0.443457
2993, 0.443263
2994, 0.443186
2995, 0.442993
2996, 0.442916
2997, 0.442723
2998, 0.442646
2999, 0.442453
3000, 0.442377
3001, 0.442184
3002, 0.442107
3003, 0.441914
3004, 0.441838
3005, 0.441645
3006, 0.441568
3007, 0.441376
3008, 0.441299
3009, 0.441107
3010, 0.441031
3011, 0.440838
3012, 0.440762
3013, 0.44057
3014, 0.440493
3015, 0.440301
3016, 0.440225
3017, 0.440033
3018, 0.439957
3019, 0.439765
3020, 0.439689
3021, 0.439497
3022, 0.439421
3023, 0.43923
3024, 0.439153
3025, 0.438962
3026, 0.438886
3027, 0.438695
3028, 0.438619
3029, 0.438428
3030, 0.438351
3031, 0.438161
3032, 0.438084
3033, 0.437894
3034, 0.437818
3035, 0.437627
3036, 0.437551
3037, 0.437361
3038, 0.437285
3039, 0.437094
3040, 0.437018
3041, 0.436828
3042, 0.436752
3043, 0.436562
3044, 0.436486
3045, 0.436296
3046, 0.436221
3047, 0.436031
3048, 0.435955
3049, 0.435765
3050, 0.43569
3051, 0.4355
3052, 0.435424
3053, 0.435235
3054, 0.435159
3055, 0.43497
3056, 0.434894
3057, 0.434705
3058, 0.43463
3059, 0.434441
3060, 0.434365
3061, 0.434176
3062, 0.434101
3063, 0.433912
3064, 0.433836
3065, 0.433648
3066, 0.433572
3067, 0.433384
3068, 0.433308
3069, 0.43312
3070, 0.433045
3071, 0.432857
3072, 0.432781
3073, 0.432593
3074, 0.432518
3075, 0.43233
3076, 0.432255
3077, 0.432067
3078, 0.431992
3079, 0.431804
3080, 0.431729
3081, 0.431541
3082, 0.431466
3083, 0.431279
3084, 0.431203
3085, 0.431016
3086, 0.430941
3087, 0.430754
3088, 0.430679
3089, 0.430492
3090, 0.430417
3091, 0.43023
3092, 0.430155
3093, 0.429969
3094, 0.429893
3095, 0.429707
3096, 0.429632
3097, 0.429446
3098, 0.42937
3099, 0.429184
3100, 0.429109
3101, 0.428923
3102, 0.428848
3103, 0.428663
3104, 0.428587
3105, 0.428402
3106, 0.428327
3107, 0.428141
3108, 0.428066
3109, 0.427881
3110, 0.427806
3111, 0.427621
3112, 0.427546
3113, 0.427361
3114, 0.427286
3115, 0.427101
3116, 0.427026
3117, 0.426841
3118, 0.426766
3119, 0.426582
3120, 0.426507
3121, 0.426322
3122, 0.426247
3123, 0.426063
3124, 0.425988
3125, 0.425804
3126, 0.425729
3127, 0.425545
3128, 0.42547
3129, 0.425286
3130, 0.425211
3131, 0.425028
3132, 0.424953
3133, 0.424769
3134, 0.424695
3135, 0.424511
3136, 0.424436
3137, 0.424253
3138, 0.424178
3139, 0.423995
3140, 0.423921
3141, 0.423738
3142, 0.423663
3143, 0.42348
3144, 0.423405
3145, 0.423223
3146, 0.423148
3147, 0.422965
3148, 0.422891
3149, 0.422708
3150, 0.422634
3151, 0.422451
3152, 0.422377
3153, 0.422195
3154, 0.42212
3155, 0.421938
3156, 0.421864
3157, 0.421682
3158, 0.421607
3159, 0.421425
3160, 0.421351
3161, 0.421169
3162, 0.421095
3163, 0.420913
3164, 0.420839
3165, 0.420658
3166, 0.420583
3167, 0.420402
3168, 0.420328
3169, 0.420147
3170, 0.420072
3171, 0.419891
3172, 0.419817
3173, 0.419636
3174, 0.419562
3175, 0.419381
3176, 0.419307
3177, 0.419127
3178, 0.419052
3179, 0.418872
3180, 0.418798
3181, 0.418618
3182, 0.418543
3183, 0.418363
3184, 0.418289
3185, 0.418109
3186, 0.418035
3187, 0.417855
3188, 0.417781
3189, 0.417601
3190, 0.417527
3191, 0.417348
3192, 0.417274
3193, 0.417094
3194, 0.41702
3195, 0.416841
3196, 0.416767
3197, 0.416588
3198, 0.416514
3199, 0.416335
3200, 0.416261
3201, 0.416082
3202, 0.416008
3203, 0.415829
3204, 0.415755
3205, 0.415577
3206, 0.415503
3207, 0.415325
3208, 0.415251
3209, 0.415072
3210, 0.414999
3211, 0.41482
3212, 0.414747
3213, 0.414569
3214, 0.414495
3215, 0.414318
3216, 0.414243
3217, 0.414067
